Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Fraction average	Fraction 1	Fraction 2	Fraction 3	Fraction 4	Fraction 5	Fraction 6	Q-value	Score	Reporter intensity corrected 1	Reporter intensity corrected 2	Reporter intensity corrected 3	Reporter intensity corrected 4	Reporter intensity corrected 5	Reporter intensity corrected 6	Reporter intensity corrected 7	Reporter intensity corrected 8	Reporter intensity corrected 9	Reporter intensity corrected 10	Reporter intensity corrected 11	Reporter intensity corrected 12	Reporter intensity corrected 13	Reporter intensity corrected 14	Reporter intensity corrected 15	Reporter intensity corrected 16	Reporter intensity 1	Reporter intensity 2	Reporter intensity 3	Reporter intensity 4	Reporter intensity 5	Reporter intensity 6	Reporter intensity 7	Reporter intensity 8	Reporter intensity 9	Reporter intensity 10	Reporter intensity 11	Reporter intensity 12	Reporter intensity 13	Reporter intensity 14	Reporter intensity 15	Reporter intensity 16	Reporter intensity count 1	Reporter intensity count 2	Reporter intensity count 3	Reporter intensity count 4	Reporter intensity count 5	Reporter intensity count 6	Reporter intensity count 7	Reporter intensity count 8	Reporter intensity count 9	Reporter intensity count 10	Reporter intensity count 11	Reporter intensity count 12	Reporter intensity count 13	Reporter intensity count 14	Reporter intensity count 15	Reporter intensity count 16	Intensity	MS/MS count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions	Taxonomy IDs
Q15811;CON__ENSEMBL:ENSBTAP00000001528	Q15811;CON__ENSEMBL:ENSBTAP00000001528	3;3	3;3	3;3	Intersectin-1	ITSN1	sp|Q15811|ITSN1_HUMAN Intersectin-1 OS=Homo sapiens OX=9606 GN=ITSN1 PE=1 SV=3;	2	3	3	3	1.6	1.6	1.6	195.42	1721	1721;1222	3		1	1	1			0	18.045	15819	17848	10195	15806	18109	15095	17990	17867	17864	12011	11540	12882	8371.3	10710	8395.2	11129	15819	17848	10195	15806	18109	15095	17990	17867	17864	12011	11540	12882	8371.3	10710	8395.2	11129	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	14367000	3			+	27	1241;1281;2140	True;True;True	1254;1296;2185	3051;3142;5409	3328;3439;5880	3328;3439;5880			9606;-1
CON__P00761	CON__P00761	4	4	4				1	4	4	4	25.1	25.1	25.1	24.409	231	231	3.1	8	4	5	4	5	3	0	225.3	27896000	18339000	26185000	15939000	19750000	25468000	15629000	18799000	16203000	36168000	22357000	26752000	13296000	7103200	16781000	14562000	27896000	18339000	26185000	15939000	19750000	25468000	15629000	18799000	16203000	36168000	22357000	26752000	13296000	7103200	16781000	14562000	66	69	67	64	68	70	65	67	65	71	66	70	66	50	66	61	103070000000	71			+	28	3525;4065;4382;6620	True;True;True;True	3602;4154;4476;6747	9011;9012;9013;9014;9015;10318;10319;10320;10321;10322;11050;11051;11052;11053;11054;11055;11056;11057;11058;16478;16479;16480;16481;16482;16483;16484;16485;16486;16487	9752;9753;9754;9755;9756;9757;11185;11186;11187;11188;11189;11190;11191;11192;11193;11963;11964;11965;11966;11967;11968;11969;11970;11971;11972;11973;11974;11975;11976;11977;11978;11979;11980;11981;11982;11983;17856;17857;17858;17859;17860;17861;17862;17863;17864;17865;17866;17867;17868;17869;17870;17871;17872;17873;17874;17875;17876;17877;17878;17879;17880;17881;17882;17883;17884;17885;17886;17887;17888;17889;17890	9755;11186;11978;17858	10	94	-1
P02533;CON__P02533;CON__Q61782;P35900;CON__P35900;CON__Q9D312;Q8N1A0;Q7Z3Y9;CON__Q8N1A0;CON__Q7Z3Y9	P02533;CON__P02533	25;25;3;2;2;2;1;1;1;1	24;24;3;2;2;2;1;1;1;1	4;4;1;0;0;0;0;0;0;0	Keratin, type I cytoskeletal 14	KRT14	sp|P02533|K1C14_HUMAN Keratin, type I cytoskeletal 14 OS=Homo sapiens OX=9606 GN=KRT14 PE=1 SV=4;	10	25	24	4	52.5	51.1	12.7	51.561	472	472;472;93;424;424;431;295;468;295;468	3.39	14	18	20	18	13	13	0	323.31	461350	649040	375430	526350	829160	1089400	579800	502000	284940	4372600	549800	4906100	517480	317100	445450	393940	461350	649040	375430	526350	829160	1089400	579800	502000	284940	4372600	549800	4906100	517480	317100	445450	393940	68	76	57	68	77	89	62	78	51	92	76	95	65	75	71	67	4618000000	98			+	29	163;471;603;708;902;1408;1694;2359;3091;3111;3911;4012;4177;4597;4665;4925;5476;5632;5633;6247;6401;6469;6822;7005;7163	True;True;True;True;True;True;True;True;True;True;False;True;True;True;True;True;True;True;True;True;True;True;True;True;True	164;469;606;709;904;1426;1728;2411;3161;3181;3994;4099;4267;4697;4769;4770;5038;5601;5758;5759;6371;6528;6595;6954;7138;7139;7299	416;417;418;419;420;1203;1204;1205;1206;1207;1208;1209;1210;1211;1496;1497;1498;1499;1500;1796;1797;1798;1799;1800;2271;2272;3515;3516;3517;3518;3519;3520;4284;4285;4286;4287;5928;5929;5930;5931;5932;5933;7833;7834;7835;7836;7837;7838;7839;7880;7881;9920;9921;9922;9923;9924;9925;9926;9927;10192;10193;10566;10567;11568;11722;11723;11724;11725;11726;11727;12392;12393;12394;13695;13696;14062;14063;14064;14065;14066;14067;14068;15547;15927;15928;15929;15930;16104;16976;16977;16978;16979;16980;16981;16982;17432;17433;17434;17435;17436;17437;17844;17845;17846	457;458;459;460;461;1308;1309;1310;1311;1312;1313;1314;1315;1316;1617;1618;1619;1620;1621;1958;1959;1960;1961;1962;2477;2478;3848;3849;3850;3851;3852;3853;4665;4666;4667;4668;6434;6435;6436;6437;6438;6439;6440;6441;8469;8470;8471;8472;8473;8474;8475;8517;8518;10758;10759;10760;10761;10762;10763;10764;10765;11046;11047;11455;11456;12528;12695;12696;12697;12698;12699;12700;13422;13423;13424;14847;14848;15237;15238;15239;15240;15241;15242;15243;16844;17250;17251;17252;17253;17465;18406;18407;18408;18409;18410;18411;18412;18892;18893;18894;18895;18896;18897;19333;19334;19335	460;1312;1619;1959;2478;3851;4668;6438;8474;8518;10764;11046;11456;12528;12696;13424;14848;15238;15241;16844;17251;17465;18410;18896;19335	11;12;13;14;15;16;17;18	14;119;212;237;257;272;338;351	9606;-1;-1;9606;-1;-1;9606;9606;-1;-1
P02538;CON__P02538;O95678;CON__O95678;CON__Q8VED5;P05787;CON__P05787;CON__H-INV:HIT000292931;CON__P07744;CON__Q9H552;P08729;CON__Q9DCV7;CON__Q3KNV1;CON__P08729	P02538;CON__P02538	24;24;11;11;8;6;6;4;4;3;2;2;2;2	1;1;0;0;0;0;0;0;0;0;0;0;0;0	1;1;0;0;0;0;0;0;0;0;0;0;0;0	Keratin, type II cytoskeletal 6A	KRT6A	sp|P02538|K2C6A_HUMAN Keratin, type II cytoskeletal 6A OS=Homo sapiens OX=9606 GN=KRT6A PE=1 SV=3;	14	24	1	1	33	1.8	1.8	60.044	564	564;564;551;551;531;483;483;443;525;499;469;457;469;469	4.5			1			1	1	-2	2138.7	14266	0	2968.8	4635.5	35440	2778.5	4584.8	3008.5	24784	3264.1	107690	4099.7	4276	1530.5	4339.7	2138.7	14266	0	2968.8	4635.5	35440	2778.5	4584.8	3008.5	24784	3264.1	107690	4099.7	4276	1530.5	4339.7	1	2	0	1	1	2	1	1	2	1	1	2	1	2	1	1	25047000	2	+		+	30	182;196;668;1367;2432;2452;2514;3006;3103;3892;4001;4179;4680;4683;4687;4999;5433;5970;6167;7109;7141;7142;7149;7286	False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False	183;196;671;1382;1383;2487;2488;2508;2571;3073;3074;3173;3975;4088;4269;4785;4788;4792;5113;5557;6095;6290;7244;7277;7278;7285;7424	463;464;465;466;467;468;469;470;471;497;498;1690;1691;1692;1693;1694;3394;3395;3396;3397;3398;3399;3400;6105;6106;6107;6108;6109;6143;6311;6312;6313;6314;7620;7621;7862;9872;10164;10165;10166;10167;10569;11756;11757;11760;11766;11767;11768;12595;12596;12597;12598;12599;12600;12601;12602;12603;13616;13617;13618;14874;15357;15358;15359;17682;17683;17684;17685;17686;17758;17759;17760;17761;17762;17763;17764;17765;17766;17767;17768;17769;17770;17771;17772;17799;17800;17801;17802;17803;17804;18155;18156;18157	507;508;509;510;511;512;513;514;515;516;517;543;544;1824;1825;1826;1827;1828;3720;3721;3722;3723;3724;3725;3726;6622;6623;6624;6625;6626;6660;6834;6835;6836;6837;8232;8233;8499;10708;11015;11016;11017;11018;11458;12729;12730;12733;12739;12740;12741;13643;13644;13645;13646;13647;13648;13649;13650;13651;13652;14760;14761;14762;16110;16637;16638;16639;19162;19163;19164;19165;19166;19167;19243;19244;19245;19246;19247;19248;19249;19250;19251;19252;19253;19254;19255;19256;19257;19286;19287;19288;19289;19290;19291;19668;19669;19670	511;544;1825;3725;6625;6660;6837;8233;8499;10708;11015;11458;12730;12733;12739;13650;14761;16110;16639;19167;19245;19256;19291;19669	19;20;21	242;279;452	9606;-1;9606;-1;-1;9606;-1;-1;-1;-1;9606;-1;-1;-1
CON__P02662	CON__P02662	2	2	2				1	2	2	2	11.6	11.6	11.6	22.975	199	199	3.5	1		1	1		1	0	13.514	33118	256570	23304	43575	25288	45910	27872	48981	34176	90162	48308	51358	49852	43747	73884	31062	33118	256570	23304	43575	25288	45910	27872	48981	34176	90162	48308	51358	49852	43747	73884	31062	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	47245000	4			+	31	1807;3354	True;True	1843;3428	4556;8550;8551;8552	4959;9251;9252;9253	4959;9253			-1
CON__P02663	CON__P02663	1	1	1				1	1	1	1	5.3	5.3	5.3	24.348	207	207	1	1						0.0026756	6.6599	2769.1	17493	1862.7	1368.5	984.99	2335.7	1507.5	2045.3	1560.1	2777.2	2476.3	1500.2	2162.2	1299	1495.1	2385.3	2769.1	17493	1862.7	1368.5	984.99	2335.7	1507.5	2045.3	1560.1	2777.2	2476.3	1500.2	2162.2	1299	1495.1	2385.3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1			+	32	4640	True	4744	11670	12641	12641			-1
CON__P02754	CON__P02754	1	1	1				1	1	1	1	6.8	6.8	6.8	18.281	162	162	6						1	0.002045	6.7862	3804.3	6490.4	2388.6	2956.6	4162.9	6062.3	3348	5761.6	3085.3	7214.8	4138.4	4649.8	4047	8551.1	2392.1	2729.4	3804.3	6490.4	2388.6	2956.6	4162.9	6062.3	3348	5761.6	3085.3	7214.8	4138.4	4649.8	4047	8551.1	2392.1	2729.4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1			+	33	6421	True	6548	15971	17298	17298			-1
P02768;CON__P02768-1	P02768;CON__P02768-1	27;27	22;22	22;22	Serum albumin	ALB	sp|P02768|ALBU_HUMAN Serum albumin OS=Homo sapiens OX=9606 GN=ALB PE=1 SV=2;	2	27	22	22	46.3	40.1	40.1	69.366	609	609;609	4.07	5	5	8	15	7	15	0	242.5	426820	1000600	492940	1025500	542150	888310	1255400	351460	822060	225120	324350	529810	939030	1226400	1146700	883540	426820	1000600	492940	1025500	542150	888310	1255400	351460	822060	225120	324350	529810	939030	1226400	1146700	883540	53	57	52	57	56	57	57	49	57	44	50	56	57	57	57	56	1761700000	57			+	34	57;235;828;870;955;1151;1764;2294;2295;2351;2566;3855;3939;4445;4459;4651;5065;5159;5406;5734;6202;6577;6780;6781;6915;7194;7231	True;True;True;False;True;True;True;True;True;True;True;False;True;True;False;True;True;True;True;True;True;True;True;True;False;True;False	57;236;827;870;960;1160;1799;2343;2344;2401;2402;2623;3937;4022;4540;4555;4755;5180;5275;5528;5859;6325;6704;6912;6913;7047;7331;7369	142;143;613;614;615;616;617;618;2101;2102;2103;2104;2105;2106;2107;2108;2109;2198;2408;2854;2855;4453;5774;5775;5776;5777;5901;5902;5903;6423;9790;9791;9998;9999;10000;10001;11215;11216;11217;11250;11695;12755;12978;12979;12980;13556;14285;15451;15452;16380;16381;16382;16383;16881;16882;16883;16884;17206;17207;17208;17917;17918;18037;18038	160;161;672;673;674;675;676;677;2296;2297;2298;2299;2300;2301;2302;2303;2304;2305;2398;2621;3114;3115;4842;4843;6275;6276;6277;6278;6407;6408;6409;6956;10618;10619;10838;10839;10840;10841;12147;12148;12149;12185;12668;13809;14043;14044;14045;14689;15475;16741;16742;17756;17757;17758;17759;18303;18304;18305;18306;18649;18650;18651;19409;19410;19540;19541	161;676;2301;2398;2621;3115;4842;6276;6278;6408;6956;10618;10839;12148;12185;12668;13809;14043;14689;15475;16741;17759;18304;18305;18651;19409;19541	22;23;24	111;322;572	9606;-1
CON__P02769	CON__P02769	28	28	23				1	28	28	23	48.1	48.1	41.8	69.293	607	607	3.83	8	10	8	16	5	18	0	323.31	909460	1119600	986660	499230	476720	532640	919570	788620	700980	1233900	1332500	623110	455460	1202400	634140	759370	909460	1119600	986660	499230	476720	532640	919570	788620	700980	1233900	1332500	623110	455460	1202400	634140	759370	55	59	59	55	52	54	57	55	57	59	55	57	54	61	55	57	2164900000	65			+	35	237;758;870;915;957;964;1149;1461;1578;1579;2350;2420;3335;3855;4073;4148;4444;4459;4902;5064;5158;5407;5733;6203;6553;6915;7193;7231	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	238;758;870;917;962;969;1158;1484;1609;1610;2399;2400;2474;3407;3937;4162;4238;4539;4555;5015;5179;5274;5529;5858;6326;6680;7047;7330;7369	620;621;622;623;624;1913;1914;1915;1916;1917;2198;2304;2305;2306;2307;2308;2411;2428;2429;2430;2852;3664;3665;3993;3994;3995;5899;5900;6081;6082;8489;8490;8491;8492;8493;9790;9791;10338;10339;10340;10502;11211;11212;11213;11214;11250;12342;12754;12977;13557;14283;14284;15453;15454;16323;16324;16325;16326;17206;17207;17208;17915;17916;18037;18038	679;680;681;682;683;2082;2083;2084;2085;2086;2398;2511;2512;2513;2514;2515;2624;2643;2644;2645;3112;4005;4006;4360;4361;4362;6405;6406;6596;6597;9182;9183;9184;9185;9186;10618;10619;11210;11211;11212;11383;12143;12144;12145;12146;12185;13371;13808;14042;14690;15473;15474;16743;16744;17696;17697;17698;17699;18649;18650;18651;19407;19408;19540;19541	681;2086;2398;2513;2624;2645;3112;4006;4360;4361;6405;6596;9186;10618;11211;11383;12146;12185;13371;13808;14042;14690;15473;16744;17698;18651;19407;19541	25;26	111;571	-1
P48668;CON__P04259;CON__P48668	P48668;CON__P04259;CON__P48668	25;25;25	11;11;11	0;0;0	Keratin, type II cytoskeletal 6C	KRT6C	sp|P48668|K2C6C_HUMAN Keratin, type II cytoskeletal 6C OS=Homo sapiens OX=9606 GN=KRT6C PE=1 SV=3;;	3	25	11	0	34.8	16.8	0	60.024	564	564;564;564	3.35	6	6	8	8	4	5	0	141.96	67493	114810	38040	46935	67130	245900	50462	63898	36687	252760	78658	1030700	47446	65880	48812	53118	67493	114810	38040	46935	67130	245900	50462	63898	36687	252760	78658	1030700	47446	65880	48812	53118	26	29	20	18	24	34	24	22	18	32	27	39	20	24	18	21	452880000	39			+	36	182;196;668;1367;2432;2452;2514;3103;3892;4001;4179;4680;4683;4687;4716;4999;5433;5692;5970;6167;7109;7141;7142;7149;7286	True;True;False;False;True;False;False;False;False;True;False;True;False;False;True;False;False;True;True;True;False;False;False;True;True	183;196;671;1382;1383;2487;2488;2508;2571;3173;3975;4088;4269;4785;4788;4792;4822;5113;5557;5818;6095;6290;7244;7277;7278;7285;7424	463;464;465;466;467;468;469;470;471;497;498;1690;1691;1692;1693;1694;3394;3395;3396;3397;3398;3399;3400;6105;6106;6107;6108;6109;6143;6311;6312;6313;6314;7862;9872;10164;10165;10166;10167;10569;11756;11757;11760;11766;11767;11768;11835;12595;12596;12597;12598;12599;12600;12601;12602;12603;13616;13617;13618;14197;14874;15357;15358;15359;17682;17683;17684;17685;17686;17758;17759;17760;17761;17762;17763;17764;17765;17766;17767;17768;17769;17770;17771;17772;17799;17800;17801;17802;17803;17804;18155;18156;18157	507;508;509;510;511;512;513;514;515;516;517;543;544;1824;1825;1826;1827;1828;3720;3721;3722;3723;3724;3725;3726;6622;6623;6624;6625;6626;6660;6834;6835;6836;6837;8499;10708;11015;11016;11017;11018;11458;12729;12730;12733;12739;12740;12741;12813;13643;13644;13645;13646;13647;13648;13649;13650;13651;13652;14760;14761;14762;15379;16110;16637;16638;16639;19162;19163;19164;19165;19166;19167;19243;19244;19245;19246;19247;19248;19249;19250;19251;19252;19253;19254;19255;19256;19257;19286;19287;19288;19289;19290;19291;19668;19669;19670	511;544;1825;3725;6625;6660;6837;8499;10708;11015;11458;12730;12733;12739;12813;13650;14761;15379;16110;16639;19167;19245;19256;19291;19669	19;20;27	242;279;452	9606;-1;-1
CON__P04264;CON__H-INV:HIT000016045	CON__P04264	36;3	1;0	1;0				2	36	1	1	51.9	1.4	1.4	66.017	644	644;99	3.5			1	1			0.0073037	6.1455	1637.9	3441.7	0	0	0	5073.5	0	1335.1	2365.1	18941	1227.1	941.17	0	0	2314.5	0	1637.9	3441.7	0	0	0	5073.5	0	1335.1	2365.1	18941	1227.1	941.17	0	0	2314.5	0	1	1	0	0	0	2	0	1	2	2	1	1	0	0	2	0	29915000	2			+	37	195;1372;1434;2516;2857;2894;3127;3161;3455;3891;4202;4220;4337;4681;4683;4717;4978;4979;5461;5631;5693;5768;5778;5799;5834;5855;5973;5999;6313;6364;6404;6525;7082;7141;7142;7147	False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False	195;1388;1389;1455;1456;2573;2921;2958;3197;3232;3531;3974;4293;4313;4430;4786;4788;4823;4824;4825;5092;5093;5586;5757;5819;5894;5904;5925;5960;5980;6098;6123;6439;6490;6531;6651;7217;7277;7278;7283	492;493;494;495;496;3411;3412;3413;3414;3415;3416;3417;3418;3419;3420;3421;3593;3594;3595;6318;6319;6320;6321;7213;7214;7215;7216;7303;7304;7305;7306;7916;7917;7918;7919;7920;7921;8012;8013;8014;8842;8843;8844;8845;8846;9864;9865;9866;9867;9868;9869;9870;9871;10608;10664;10665;10666;10667;10668;10669;10670;10671;10672;10673;10674;10675;10676;10677;10678;10679;10680;10681;10682;10683;10684;10956;10957;10958;11758;11760;11836;11837;11838;11839;11840;11841;11842;11843;11844;11845;11846;11847;11848;11849;11850;11851;11852;11853;11854;11855;11856;11857;11858;11859;11860;11861;11862;11863;11864;11865;11866;12534;12535;12536;12537;12538;12539;12540;12541;12542;12543;12544;12545;12546;12547;12548;12549;12550;12551;12552;12553;12554;13666;13667;13668;13669;13670;14055;14056;14057;14058;14059;14060;14061;14198;14199;14367;14368;14386;14429;14430;14431;14432;14433;14434;14435;14529;14530;14531;14532;14533;14534;14535;14536;14537;14538;14539;14583;14584;14585;14586;14587;14588;14878;14943;14944;15704;15705;15706;15707;15840;15841;15842;15843;15844;15845;15846;15847;15933;15934;15935;15936;15937;15938;16233;16234;16235;16236;16237;16238;17613;17614;17615;17616;17617;17618;17619;17620;17621;17758;17759;17760;17761;17762;17763;17764;17765;17766;17767;17768;17769;17770;17771;17772;17786;17787;17788;17789;17790;17791;17792	538;539;540;541;542;3737;3738;3739;3740;3741;3742;3743;3744;3745;3746;3747;3929;3930;3931;3932;6841;6842;6843;6844;7790;7791;7792;7793;7887;7888;7889;7890;7891;7892;8554;8555;8556;8557;8558;8559;8560;8561;8562;8563;8564;8660;8661;8662;9572;9573;9574;9575;9576;9577;9578;10697;10698;10699;10700;10701;10702;10703;10704;10705;10706;10707;11498;11557;11558;11559;11560;11561;11562;11563;11564;11565;11566;11567;11568;11569;11570;11571;11572;11573;11574;11575;11576;11577;11578;11579;11865;11866;11867;12731;12733;12814;12815;12816;12817;12818;12819;12820;12821;12822;12823;12824;12825;12826;12827;12828;12829;12830;12831;12832;12833;12834;12835;12836;12837;12838;12839;12840;12841;12842;12843;12844;12845;12846;13575;13576;13577;13578;13579;13580;13581;13582;13583;13584;13585;13586;13587;13588;13589;13590;13591;13592;13593;13594;13595;13596;13597;13598;13599;13600;13601;14813;14814;14815;14816;14817;14818;14819;15229;15230;15231;15232;15233;15234;15235;15236;15380;15381;15562;15563;15581;15630;15631;15632;15633;15634;15635;15636;15637;15735;15736;15737;15738;15739;15740;15741;15742;15743;15744;15745;15793;15794;15795;15796;15797;15798;15799;16115;16186;16187;17011;17012;17013;17014;17153;17154;17155;17156;17157;17158;17159;17160;17161;17162;17163;17164;17256;17257;17258;17259;17260;17261;17598;17599;17600;17601;17602;17603;17604;17605;19087;19088;19089;19090;19091;19092;19093;19094;19095;19096;19243;19244;19245;19246;19247;19248;19249;19250;19251;19252;19253;19254;19255;19256;19257;19271;19272;19273;19274;19275;19276;19277;19278;19279	542;3740;3929;6842;7793;7890;8561;8662;9577;10700;11498;11569;11867;12731;12733;12817;13590;13599;14819;15230;15380;15562;15581;15635;15740;15794;16115;16187;17014;17158;17260;17604;19093;19245;19256;19277	28;29;30;31	259;262;296;469	-1;-1
P08779;CON__P08779;CON__Q9Z2K1;CON__Q3ZAW8	P08779;CON__P08779	23;23;8;8	13;13;3;3	11;11;3;3	Keratin, type I cytoskeletal 16	KRT16	sp|P08779|K1C16_HUMAN Keratin, type I cytoskeletal 16 OS=Homo sapiens OX=9606 GN=KRT16 PE=1 SV=4;	4	23	13	11	45.9	28.1	24.3	51.267	473	473;473;469;474	3.29	5	9	9	9	5	4	0	228.47	128610	125820	22277	78484	95957	854770	99317	108780	43374	817460	150620	2558900	34036	120490	41345	143610	128610	125820	22277	78484	95957	854770	99317	108780	43374	817460	150620	2558900	34036	120490	41345	143610	32	28	11	29	27	39	27	30	23	38	30	39	13	28	17	32	1191300000	43			+	38	471;602;708;903;1253;1695;2358;2377;3088;3111;3911;4012;4664;4925;5181;5476;5661;5662;6214;6469;6822;7005;7152	False;True;False;True;True;True;True;True;True;False;False;False;True;False;True;False;True;True;True;False;False;False;True	469;605;709;905;1267;1729;2410;2431;3158;3181;3994;4099;4768;5038;5298;5601;5787;5788;6337;6595;6954;7138;7139;7288	1203;1204;1205;1206;1207;1208;1209;1210;1211;1492;1493;1494;1495;1796;1797;1798;1799;1800;2273;3085;3086;3087;3088;4288;4289;5923;5924;5925;5926;5927;5990;5991;5992;5993;7828;7829;7830;7880;7881;9920;9921;9922;9923;9924;9925;9926;9927;10192;10193;11719;11720;11721;12392;12393;12394;13035;13036;13695;13696;14131;14132;14133;14134;14135;14136;14137;15476;15477;16104;16976;16977;16978;16979;16980;16981;16982;17432;17433;17434;17435;17436;17437;17811;17812;17813;17814	1308;1309;1310;1311;1312;1313;1314;1315;1316;1613;1614;1615;1616;1958;1959;1960;1961;1962;2479;3368;3369;3370;3371;4669;4670;6429;6430;6431;6432;6433;6501;6502;6503;6504;8463;8464;8465;8466;8517;8518;10758;10759;10760;10761;10762;10763;10764;10765;11046;11047;12692;12693;12694;13422;13423;13424;14107;14108;14847;14848;15309;15310;15311;15312;15313;15314;15315;16768;16769;16770;17465;18406;18407;18408;18409;18410;18411;18412;18892;18893;18894;18895;18896;18897;19299;19300;19301;19302	1312;1615;1959;2479;3368;4669;6432;6503;8465;8518;10764;11046;12692;13424;14108;14848;15310;15313;16768;17465;18410;18896;19300	15;18;32;33;34;35	14;121;239;259;274;296	9606;-1;-1;-1
P13645;CON__P13645;CON__P02535-1;Q7Z3Y8;Q7Z3Y7;CON__Q7Z3Y8;CON__Q7Z3Y7;Q7Z3Z0;CON__Q7Z3Z0;CON__Q148H6	P13645;CON__P13645	23;23;8;3;3;3;3;2;2;2	21;21;7;2;2;2;2;1;1;1	18;18;5;1;1;1;1;1;1;1	Keratin, type I cytoskeletal 10	KRT10	sp|P13645|K1C10_HUMAN Keratin, type I cytoskeletal 10 OS=Homo sapiens OX=9606 GN=KRT10 PE=1 SV=6;	10	23	21	18	38.4	35.6	32.5	58.826	584	584;593;570;459;464;459;486;450;450;464	3.64	10	14	18	14	15	15	0	323.31	1222400	1145800	952440	1285800	1482900	1105500	1477200	749330	674620	3066300	799330	3250800	1531900	390500	1141400	580030	1222400	1145800	952440	1285800	1482900	1105500	1477200	749330	674620	3066300	799330	3250800	1531900	390500	1141400	580030	79	84	81	82	84	87	85	73	73	87	77	90	85	65	80	70	11681000000	93			+	39	297;476;896;2042;3140;3614;3911;4006;4663;4791;5137;5153;5154;5477;5634;5635;5831;5967;5968;6025;6823;7005;7159	True;True;True;True;True;True;False;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;True	298;474;896;2082;3211;3691;3994;4093;4767;4900;5253;5269;5270;5602;5760;5761;5957;6092;6093;6149;6955;7138;7139;7295	783;784;1225;1226;1227;1228;2238;5161;5162;5163;5164;5165;5166;5167;5168;7950;7951;9237;9238;9239;9240;9241;9920;9921;9922;9923;9924;9925;9926;9927;10177;10178;10179;10180;11715;11716;11717;11718;12029;12030;12031;12032;12033;12930;12931;12932;12933;12934;12935;12962;12963;12964;12965;12966;12967;12968;12969;13697;13698;14069;14070;14071;14072;14073;14074;14075;14521;14522;14523;14524;14525;14526;14864;14865;14866;14867;14868;14869;14870;14871;14872;14997;14998;14999;15000;15001;16983;16984;17432;17433;17434;17435;17436;17437;17828;17829;17830;17831;17832;17833	848;849;1330;1331;1332;1333;2439;5612;5613;5614;5615;5616;5617;5618;5619;5620;8593;8594;10009;10010;10011;10012;10013;10758;10759;10760;10761;10762;10763;10764;10765;11030;11031;11032;11033;12688;12689;12690;12691;13022;13023;13024;13025;13026;13027;13993;13994;13995;13996;13997;13998;13999;14027;14028;14029;14030;14031;14032;14033;14034;14849;14850;15244;15245;15246;15247;15248;15249;15250;15251;15252;15727;15728;15729;15730;15731;15732;16099;16100;16101;16102;16103;16104;16105;16106;16107;16108;16243;16244;16245;16246;16247;18413;18414;18892;18893;18894;18895;18896;18897;19316;19317;19318;19319;19320;19321;19322	849;1330;2439;5617;8593;10012;10764;11033;12691;13027;13998;14031;14034;14850;15244;15249;15731;16102;16107;16244;18414;18896;19320	18;36;37;38	150;291;306;321	9606;-1;-1;9606;9606;-1;-1;9606;-1;-1
CON__P13646-1;P13646;CON__ENSEMBL:ENSP00000377550	CON__P13646-1;P13646;CON__ENSEMBL:ENSP00000377550	7;6;6	1;0;0	1;0;0	Keratin, type I cytoskeletal 13	KRT13	;sp|P13646|K1C13_HUMAN Keratin, type I cytoskeletal 13 OS=Homo sapiens OX=9606 GN=KRT13 PE=1 SV=4;	3	7	1	1	10.7	1.5	1.5	49.586	458	458;458;420	2		1					1	-2	1615.5	50589	0	4268.2	1104.1	1872.7	1063.9	1338.5	1312.8	0	1639.7	0	2291.7	972.15	972.02	0	1615.5	50589	0	4268.2	1104.1	1872.7	1063.9	1338.5	1312.8	0	1639.7	0	2291.7	972.15	972.02	0	1	1	0	1	1	1	1	1	1	0	1	0	1	1	1	0	0	1	+		+	40	471;3919;4012;4663;5153;5154;6469	False;True;False;False;False;False;False	469;4002;4099;4767;5269;5270;6595	1203;1204;1205;1206;1207;1208;1209;1210;1211;9945;10192;10193;11715;11716;11717;11718;12962;12963;12964;12965;12966;12967;12968;12969;16104	1308;1309;1310;1311;1312;1313;1314;1315;1316;10783;11046;11047;12688;12689;12690;12691;14027;14028;14029;14030;14031;14032;14033;14034;17465	1312;10783;11046;12691;14031;14034;17465	36	247	-1;9606;-1
